"GeneID" "Length"
"28657" "Bra028743" 3255
"28658" "Bra028744" 792
"28659" "Bra028745" 630
"28660" "Bra028746" 2604
"28661" "Bra028747" 648
"28662" "Bra028748" 927
"28663" "Bra028749" 525
"28664" "Bra028750" 738
"28665" "Bra028751" 1137
"28666" "Bra028752" 1119
"28667" "Bra028753" 831
"28668" "Bra028754" 978
"28669" "Bra028755" 5184
"28670" "Bra028756" 564
"28671" "Bra028757" 1785
"28672" "Bra028758" 498
"28673" "Bra028759" 918
"28674" "Bra028760" 1470
"28675" "Bra028761" 975
"28676" "Bra028762" 447
"28677" "Bra028763" 768
"28678" "Bra028764" 1590
"28679" "Bra028765" 1332
"28680" "Bra028766" 225
"28681" "Bra028767" 1023
"28682" "Bra028768" 3201
"28683" "Bra028769" 1233
"28684" "Bra028770" 1161
"28685" "Bra028771" 504
"28686" "Bra028772" 492
"28687" "Bra028773" 498
"28688" "Bra028774" 1575
"28689" "Bra028775" 1428
"28690" "Bra028776" 1908
"28691" "Bra028777" 2415
"28692" "Bra028778" 540
"28693" "Bra028779" 519
"28694" "Bra028780" 642
"28695" "Bra028781" 1056
"28696" "Bra028782" 1743
"28697" "Bra028783" 660
"28698" "Bra028784" 1782
"28699" "Bra028785" 2487
"28700" "Bra028786" 1389
"28701" "Bra028787" 2154
"28702" "Bra028788" 390
"28703" "Bra028789" 921
"28704" "Bra028790" 1515
"28705" "Bra028791" 1059
"28706" "Bra028792" 804
"28707" "Bra028793" 885
"28708" "Bra028794" 972
"28709" "Bra028795" 408
"28710" "Bra028796" 2994
"28711" "Bra028797" 1611
"28712" "Bra028798" 1320
"28713" "Bra028799" 1464
"28714" "Bra028800" 1179
"28715" "Bra028801" 1188
"28716" "Bra028802" 1089
"28717" "Bra028803" 717
"28718" "Bra028804" 156
"28719" "Bra028805" 2421
"28720" "Bra028806" 969
"28721" "Bra028807" 1143
"28722" "Bra028808" 1971
"28723" "Bra028809" 1695
"28724" "Bra028810" 483
"28725" "Bra028811" 1530
"28726" "Bra028812" 1050
"28727" "Bra028813" 1686
"28728" "Bra028814" 195
"28729" "Bra028815" 540
"28730" "Bra028816" 552
"28731" "Bra028818" 1053
"28732" "Bra028819" 2634
"28733" "Bra028820" 684
"28734" "Bra028821" 762
"28735" "Bra028822" 357
"28736" "Bra028823" 600
"28737" "Bra028824" 1773
"28738" "Bra028825" 3276
"28739" "Bra028826" 1050
"28740" "Bra028827" 438
"28741" "Bra028828" 807
"28742" "Bra028829" 972
"28743" "Bra028830" 639
"28744" "Bra028831" 807
"28745" "Bra028832" 1449
"28746" "Bra028833" 237
"28747" "Bra028834" 1866
"28748" "Bra028835" 1512
"28749" "Bra028836" 1146
"28750" "Bra028837" 675
"28751" "Bra028838" 816
"28752" "Bra028839" 1464
"28753" "Bra028840" 1239
"28754" "Bra028841" 336
"28755" "Bra028842" 219
"28756" "Bra028843" 1788
"28757" "Bra028844" 1683
"28758" "Bra028845" 618
"28759" "Bra028846" 801
"28760" "Bra028847" 1044
"28761" "Bra028848" 732
"28762" "Bra028849" 282
"28763" "Bra028850" 858
"28764" "Bra028851" 669
"28765" "Bra028852" 1584
"28766" "Bra028853" 408
"28767" "Bra028854" 1338
"28768" "Bra028855" 339
"28769" "Bra028856" 429
"28770" "Bra028857" 1383
"28771" "Bra028858" 1083
"28772" "Bra028859" 1080
"28773" "Bra028860" 4332
"28774" "Bra028861" 1917
"28775" "Bra028862" 1131
"28776" "Bra028863" 1386
"28777" "Bra028864" 573
"28778" "Bra028865" 1083
"28779" "Bra028866" 819
"28780" "Bra028867" 372
"28781" "Bra028868" 870
"28782" "Bra028869" 459
"28783" "Bra028870" 225
"28784" "Bra028871" 1305
"28785" "Bra028872" 1221
"28786" "Bra028873" 750
"28787" "Bra028874" 2613
"28788" "Bra028875" 246
"28789" "Bra028876" 5904
"28790" "Bra028877" 1050
"28791" "Bra028878" 786
"28792" "Bra028879" 843
"28793" "Bra028880" 222
"28794" "Bra028881" 459
"28795" "Bra028882" 954
"28796" "Bra028883" 1755
"28797" "Bra028884" 462
"28798" "Bra028885" 1623
"28799" "Bra028886" 534
"28800" "Bra028887" 228
"28801" "Bra028888" 1083
"28802" "Bra028889" 1896
"28803" "Bra028890" 651
"28804" "Bra028891" 1680
"28805" "Bra028892" 786
"28806" "Bra028893" 1440
"28807" "Bra028894" 1521
"28808" "Bra028895" 534
"28809" "Bra028896" 1824
"28810" "Bra028897" 1323
"28811" "Bra028898" 1281
"28812" "Bra028899" 738
"28813" "Bra028900" 4548
"28814" "Bra028901" 930
"28815" "Bra028902" 1077
"28816" "Bra028903" 423
"28817" "Bra028904" 735
"28818" "Bra028905" 2571
"28819" "Bra028906" 867
"28820" "Bra028907" 2097
"28821" "Bra028908" 2541
"28822" "Bra028909" 483
"28823" "Bra028910" 675
"28824" "Bra028911" 1005
"28825" "Bra028912" 1110
"28826" "Bra028913" 1002
"28827" "Bra028914" 708
"28828" "Bra028915" 459
"28829" "Bra028916" 2073
"28830" "Bra028917" 1659
"28831" "Bra028918" 873
"28832" "Bra028919" 1254
"28833" "Bra028920" 312
"28834" "Bra028921" 1728
"28835" "Bra028922" 1776
"28836" "Bra028923" 1296
"28837" "Bra028924" 2100
"28838" "Bra028925" 807
"28839" "Bra028926" 1281
"28840" "Bra028927" 1059
"28841" "Bra028928" 1059
"28842" "Bra028929" 1416
"28843" "Bra028930" 1281
"28844" "Bra028931" 444
"28845" "Bra028932" 1032
"28846" "Bra028933" 1956
"28847" "Bra028934" 1413
"28848" "Bra028935" 1707
"28849" "Bra028936" 1632
"28850" "Bra028937" 1158
"28851" "Bra028938" 2193
"28852" "Bra028939" 1350
"28853" "Bra028940" 501
"28854" "Bra028941" 2262
"28855" "Bra028942" 2880
"28856" "Bra028943" 1170
"28857" "Bra028944" 2091
"28858" "Bra028945" 3444
"28859" "Bra028946" 423
"28860" "Bra028947" 879
"28861" "Bra028948" 2097
"28862" "Bra028949" 663
"28863" "Bra028950" 735
"28864" "Bra028951" 468
"28865" "Bra028952" 2100
"28866" "Bra028953" 621
"28867" "Bra028954" 579
"28868" "Bra028955" 1479
"28869" "Bra028956" 1935
"28870" "Bra028957" 246
"28871" "Bra028958" 5481
"28872" "Bra028959" 717
"28873" "Bra028960" 459
"28874" "Bra028961" 1407
"28875" "Bra028962" 606
"28876" "Bra028963" 633
"28877" "Bra028964" 1599
"28878" "Bra028965" 825
"28879" "Bra028966" 1224
"28880" "Bra028967" 1092
"28881" "Bra028968" 303
"28882" "Bra028969" 1956
"28883" "Bra028970" 1479
"28884" "Bra028971" 1458
"28885" "Bra028972" 918
"28886" "Bra028973" 1302
"28887" "Bra028974" 1203
"28888" "Bra028975" 708
"28889" "Bra028976" 1590
"28890" "Bra028977" 1770
"28891" "Bra028978" 1533
"28892" "Bra028979" 2301
"28893" "Bra028980" 300
"28894" "Bra028981" 339
"28895" "Bra028982" 2079
"28896" "Bra028983" 2031
"28897" "Bra028984" 1059
"28898" "Bra028985" 534
"28899" "Bra028986" 1767
"28900" "Bra028987" 492
"28901" "Bra028988" 1728
"28902" "Bra028989" 1101
"28903" "Bra028990" 489
"28904" "Bra028991" 1356
"28905" "Bra028992" 1485
"28906" "Bra028993" 1932
"28907" "Bra028994" 930
"28908" "Bra028995" 1131
"28909" "Bra028996" 1134
"28910" "Bra028997" 1662
"28911" "Bra028998" 900
"28912" "Bra028999" 567
"28913" "Bra029000" 354
"28914" "Bra029001" 339
"28915" "Bra029002" 729
"28916" "Bra029003" 1416
"28917" "Bra029004" 432
"28918" "Bra029005" 1173
"28919" "Bra029006" 1377
"28920" "Bra029007" 1056
"28921" "Bra029008" 2280
"28922" "Bra029009" 1329
"28923" "Bra029010" 795
"28924" "Bra029011" 717
"28925" "Bra029012" 2580
"28926" "Bra029013" 537
"28927" "Bra029014" 429
"28928" "Bra029015" 645
"28929" "Bra029016" 675
"28930" "Bra029017" 387
"28931" "Bra029018" 1314
"28932" "Bra029019" 378
"28933" "Bra029020" 462
"28934" "Bra029021" 1326
"28935" "Bra029022" 462
"28936" "Bra029023" 1827
"28937" "Bra029024" 270
"28938" "Bra029025" 618
"28939" "Bra029026" 285
"28940" "Bra029027" 1896
"28941" "Bra029028" 1017
"28942" "Bra029029" 1524
"28943" "Bra029030" 1437
"28944" "Bra029031" 939
"28945" "Bra029032" 393
"28946" "Bra029033" 945
"28947" "Bra029034" 270
"28948" "Bra029035" 153
"28949" "Bra029036" 438
"28950" "Bra029037" 255
"28951" "Bra029038" 2364
"28952" "Bra029039" 1332
"28953" "Bra029040" 255
"28954" "Bra029041" 1095
"28955" "Bra029042" 528
"28956" "Bra029043" 1086
"28957" "Bra029044" 360
"28958" "Bra029045" 1278
"28959" "Bra029046" 1344
"28960" "Bra029047" 396
"28961" "Bra029048" 1449
"28962" "Bra029049" 1353
"28963" "Bra029050" 741
"28964" "Bra029051" 789
"28965" "Bra029052" 1080
"28966" "Bra029053" 1122
"28967" "Bra029054" 1005
"28968" "Bra029055" 636
"28969" "Bra029056" 1425
"28970" "Bra029057" 615
"28971" "Bra029058" 222
"28972" "Bra029059" 1836
"28973" "Bra029060" 1287
"28974" "Bra029061" 1299
"28975" "Bra029062" 357
"28976" "Bra029063" 1176
"28977" "Bra029064" 2220
"28978" "Bra029065" 2241
"28979" "Bra029066" 1800
"28980" "Bra029067" 6600
"28981" "Bra029068" 3198
"28982" "Bra029069" 810
"28983" "Bra029070" 669
"28984" "Bra029071" 855
"28985" "Bra029072" 1473
"28986" "Bra029073" 1581
"28987" "Bra029074" 657
"28988" "Bra029075" 1797
"28989" "Bra029076" 447
"28990" "Bra029077" 801
"28991" "Bra029079" 1032
"28992" "Bra029080" 684
"28993" "Bra029081" 690
"28994" "Bra029082" 495
"28995" "Bra029083" 573
"28996" "Bra029084" 789
"28997" "Bra029085" 534
"28998" "Bra029086" 192
"28999" "Bra029087" 1446
"29000" "Bra029088" 1011
"29001" "Bra029089" 156
"29002" "Bra029090" 168
"29003" "Bra029091" 1269
"29004" "Bra029092" 465
"29005" "Bra029093" 555
"29006" "Bra029094" 765
"29007" "Bra029095" 1221
"29008" "Bra029096" 1137
"29009" "Bra029097" 831
"29010" "Bra029098" 798
"29011" "Bra029099" 1140
"29012" "Bra029100" 291
"29013" "Bra029101" 699
"29014" "Bra029102" 441
"29015" "Bra029103" 552
"29016" "Bra029104" 2472
"29017" "Bra029105" 864
"29018" "Bra029106" 513
"29019" "Bra029107" 396
"29020" "Bra029108" 1236
"29021" "Bra029109" 309
"29022" "Bra029110" 264
"29023" "Bra029111" 963
"29024" "Bra029112" 534
"29025" "Bra029113" 600
"29026" "Bra029114" 1398
"29027" "Bra029115" 390
"29028" "Bra029116" 681
"29029" "Bra029117" 1557
"29030" "Bra029118" 804
"29031" "Bra029119" 393
"29032" "Bra029120" 1497
"29033" "Bra029121" 1980
"29034" "Bra029122" 645
"29035" "Bra029123" 618
"29036" "Bra029124" 1233
"29037" "Bra029125" 387
"29038" "Bra029126" 852
"29039" "Bra029127" 4818
"29040" "Bra029128" 588
"29041" "Bra029129" 804
"29042" "Bra029130" 210
"29043" "Bra029131" 1035
"29044" "Bra029132" 606
"29045" "Bra029133" 552
"29046" "Bra029134" 591
"29047" "Bra029135" 255
"29048" "Bra029136" 393
"29049" "Bra029137" 873
"29050" "Bra029138" 330
"29051" "Bra029139" 675
"29052" "Bra029140" 903
"29053" "Bra029141" 858
"29054" "Bra029142" 987
"29055" "Bra029143" 1878
"29056" "Bra029144" 1443
"29057" "Bra029145" 1524
"29058" "Bra029146" 1257
"29059" "Bra029147" 639
"29060" "Bra029148" 1167
"29061" "Bra029149" 1317
"29062" "Bra029150" 174
"29063" "Bra029151" 1749
"29064" "Bra029152" 1599
"29065" "Bra029153" 1317
"29066" "Bra029154" 660
"29067" "Bra029155" 630
"29068" "Bra029156" 339
"29069" "Bra029157" 732
"29070" "Bra029158" 1032
"29071" "Bra029159" 1833
"29072" "Bra029160" 1257
"29073" "Bra029161" 339
"29074" "Bra029162" 3585
"29075" "Bra029163" 786
"29076" "Bra029164" 1275
"29077" "Bra029165" 642
"29078" "Bra029166" 879
"29079" "Bra029167" 372
"29080" "Bra029168" 534
"29081" "Bra029169" 2070
"29082" "Bra029170" 1584
"29083" "Bra029171" 1758
"29084" "Bra029172" 333
"29085" "Bra029173" 1743
"29086" "Bra029174" 594
"29087" "Bra029175" 1008
"29088" "Bra029176" 1470
"29089" "Bra029177" 1158
"29090" "Bra029178" 1785
"29091" "Bra029179" 2595
"29092" "Bra029180" 918
"29093" "Bra029181" 315
"29094" "Bra029182" 1293
"29095" "Bra029183" 1590
"29096" "Bra029184" 1110
"29097" "Bra029185" 915
"29098" "Bra029186" 1131
"29099" "Bra029187" 678
"29100" "Bra029188" 648
"29101" "Bra029189" 357
"29102" "Bra029190" 813
"29103" "Bra029191" 2916
"29104" "Bra029192" 1764
"29105" "Bra029193" 2832
"29106" "Bra029194" 2733
"29107" "Bra029195" 528
"29108" "Bra029196" 1224
"29109" "Bra029197" 657
"29110" "Bra029198" 1239
"29111" "Bra029199" 1401
"29112" "Bra029200" 2163
"29113" "Bra029201" 798
"29114" "Bra029202" 945
"29115" "Bra029203" 411
"29116" "Bra029204" 1338
"29117" "Bra029205" 429
"29118" "Bra029206" 351
"29119" "Bra029207" 819
"29120" "Bra029208" 183
"29121" "Bra029209" 1314
"29122" "Bra029210" 477
"29123" "Bra029211" 933
"29124" "Bra029212" 1269
"29125" "Bra029213" 849
"29126" "Bra029214" 255
"29127" "Bra029215" 1185
"29128" "Bra029216" 927
"29129" "Bra029217" 249
"29130" "Bra029218" 429
"29131" "Bra029219" 363
"29132" "Bra029220" 333
"29133" "Bra029221" 759
"29134" "Bra029222" 1635
"29135" "Bra029223" 447
"29136" "Bra029224" 1539
"29137" "Bra029225" 867
"29138" "Bra029226" 513
"29139" "Bra029227" 300
"29140" "Bra029228" 453
"29141" "Bra029229" 1680
"29142" "Bra029230" 987
"29143" "Bra029231" 2148
"29144" "Bra029232" 801
"29145" "Bra029233" 480
"29146" "Bra029234" 1017
"29147" "Bra029235" 1107
"29148" "Bra029236" 1716
"29149" "Bra029237" 450
"29150" "Bra029238" 834
"29151" "Bra029239" 1599
"29152" "Bra029240" 648
"29153" "Bra029241" 423
"29154" "Bra029242" 486
"29155" "Bra029243" 435
"29156" "Bra029244" 723
"29157" "Bra029245" 723
"29158" "Bra029246" 570
"29159" "Bra029247" 864
"29160" "Bra029248" 1839
"29161" "Bra029249" 3522
"29162" "Bra029250" 1659
"29163" "Bra029251" 306
"29164" "Bra029252" 453
"29165" "Bra029253" 504
"29166" "Bra029254" 912
"29167" "Bra029255" 750
"29168" "Bra029256" 495
"29169" "Bra029257" 870
"29170" "Bra029258" 1032
"29171" "Bra029259" 876
"29172" "Bra029260" 579
"29173" "Bra029261" 879
"29174" "Bra029262" 951
"29175" "Bra029263" 159
"29176" "Bra029264" 915
"29177" "Bra029265" 309
"29178" "Bra029266" 1095
"29179" "Bra029267" 606
"29180" "Bra029268" 726
"29181" "Bra029269" 738
"29182" "Bra029270" 1287
"29183" "Bra029271" 1206
"29184" "Bra029272" 684
"29185" "Bra029273" 267
"29186" "Bra029274" 369
"29187" "Bra029275" 1980
"29188" "Bra029276" 822
"29189" "Bra029277" 732
"29190" "Bra029278" 969
"29191" "Bra029279" 450
"29192" "Bra029280" 258
"29193" "Bra029281" 630
"29194" "Bra029282" 1062
"29195" "Bra029283" 426
"29196" "Bra029284" 678
"29197" "Bra029285" 726
"29198" "Bra029286" 624
"29199" "Bra029287" 1038
"29200" "Bra029288" 894
"29201" "Bra029289" 1986
"29202" "Bra029290" 744
"29203" "Bra029291" 801
"29204" "Bra029292" 768
"29205" "Bra029293" 732
"29206" "Bra029294" 345
"29207" "Bra029295" 2589
"29208" "Bra029296" 1812
"29209" "Bra029297" 2679
"29210" "Bra029298" 3174
"29211" "Bra029299" 3264
"29212" "Bra029300" 1932
"29213" "Bra029301" 1746
"29214" "Bra029302" 765
"29215" "Bra029303" 1308
"29216" "Bra029304" 3240
"29217" "Bra029305" 1248
"29218" "Bra029306" 1122
"29219" "Bra029307" 192
"29220" "Bra029308" 2634
"29221" "Bra029309" 3969
"29222" "Bra029310" 234
"29223" "Bra029311" 1119
"29224" "Bra029312" 510
"29225" "Bra029313" 978
"29226" "Bra029314" 564
"29227" "Bra029315" 702
"29228" "Bra029316" 945
"29229" "Bra029317" 2568
"29230" "Bra029318" 2379
"29231" "Bra029319" 672
"29232" "Bra029320" 915
"29233" "Bra029321" 453
"29234" "Bra029322" 213
"29235" "Bra029323" 429
"29236" "Bra029324" 1161
"29237" "Bra029325" 264
"29238" "Bra029326" 1287
"29239" "Bra029327" 510
"29240" "Bra029328" 885
"29241" "Bra029329" 1893
"29242" "Bra029330" 693
"29243" "Bra029331" 372
"29244" "Bra029332" 1881
"29245" "Bra029333" 6402
"29246" "Bra029334" 588
"29247" "Bra029335" 591
"29248" "Bra029336" 387
"29249" "Bra029337" 543
"29250" "Bra029338" 1428
"29251" "Bra029339" 1446
"29252" "Bra029340" 615
"29253" "Bra029341" 399
"29254" "Bra029342" 1359
"29255" "Bra029343" 1350
"29256" "Bra029344" 906
"29257" "Bra029345" 3825
"29258" "Bra029346" 372
"29259" "Bra029347" 723
"29260" "Bra029348" 450
"29261" "Bra029349" 843
"29262" "Bra029350" 930
"29263" "Bra029351" 195
"29264" "Bra029352" 837
"29265" "Bra029353" 315
"29266" "Bra029354" 1683
"29267" "Bra029355" 1443
"29268" "Bra029356" 1047
"29269" "Bra029357" 792
"29270" "Bra029358" 348
"29271" "Bra029359" 4119
"29272" "Bra029360" 759
"29273" "Bra029361" 1668
"29274" "Bra029362" 495
"29275" "Bra029363" 1512
"29276" "Bra029364" 597
"29277" "Bra029365" 729
"29278" "Bra029366" 531
"29279" "Bra029367" 1236
"29280" "Bra029368" 651
"29281" "Bra029369" 657
"29282" "Bra029370" 657
"29283" "Bra029371" 732
"29284" "Bra029372" 468
"29285" "Bra029373" 2262
"29286" "Bra029374" 1644
"29287" "Bra029375" 750
"29288" "Bra029376" 1389
"29289" "Bra029377" 1281
"29290" "Bra029378" 1455
"29291" "Bra029379" 3534
"29292" "Bra029380" 954
"29293" "Bra029381" 480
"29294" "Bra029382" 1503
"29295" "Bra029383" 594
"29296" "Bra029384" 660
"29297" "Bra029385" 1482
"29298" "Bra029386" 1206
"29299" "Bra029387" 1806
"29300" "Bra029388" 1431
"29301" "Bra029389" 2097
"29302" "Bra029390" 1923
"29303" "Bra029391" 1557
"29304" "Bra029392" 1557
"29305" "Bra029393" 1560
"29306" "Bra029394" 246
"29307" "Bra029395" 1086
"29308" "Bra029396" 666
"29309" "Bra029397" 1146
"29310" "Bra029398" 795
"29311" "Bra029399" 747
"29312" "Bra029400" 741
"29313" "Bra029401" 1653
"29314" "Bra029402" 1410
"29315" "Bra029403" 576
"29316" "Bra029404" 390
"29317" "Bra029405" 3489
"29318" "Bra029406" 1680
"29319" "Bra029407" 1530
"29320" "Bra029408" 351
"29321" "Bra029409" 963
"29322" "Bra029410" 309
"29323" "Bra029411" 363
"29324" "Bra029412" 1095
"29325" "Bra029413" 774
"29326" "Bra029414" 1026
"29327" "Bra029415" 213
"29328" "Bra029416" 945
"29329" "Bra029417" 249
"29330" "Bra029418" 738
"29331" "Bra029419" 1803
"29332" "Bra029420" 213
"29333" "Bra029421" 312
"29334" "Bra029422" 369
"29335" "Bra029423" 246
"29336" "Bra029424" 522
"29337" "Bra029425" 639
"29338" "Bra029426" 1428
"29339" "Bra029427" 942
"29340" "Bra029428" 921
"29341" "Bra029429" 1449
"29342" "Bra029430" 918
"29343" "Bra029431" 3654
"29344" "Bra029432" 3414
"29345" "Bra029433" 1152
"29346" "Bra029434" 1212
"29347" "Bra029435" 528
"29348" "Bra029436" 735
"29349" "Bra029437" 1449
"29350" "Bra029438" 1980
"29351" "Bra029439" 435
"29352" "Bra029440" 1185
"29353" "Bra029441" 669
"29354" "Bra029442" 648
"29355" "Bra029443" 2232
"29356" "Bra029444" 1308
"29357" "Bra029445" 1548
"29358" "Bra029446" 528
"29359" "Bra029447" 528
"29360" "Bra029448" 1050
"29361" "Bra029449" 513
"29362" "Bra029450" 615
"29363" "Bra029451" 543
"29364" "Bra029452" 483
"29365" "Bra029453" 471
"29366" "Bra029454" 2709
"29367" "Bra029455" 837
"29368" "Bra029456" 510
"29369" "Bra029457" 1110
"29370" "Bra029458" 390
"29371" "Bra029459" 492
"29372" "Bra029460" 264
"29373" "Bra029461" 2652
"29374" "Bra029462" 300
"29375" "Bra029463" 741
"29376" "Bra029464" 291
"29377" "Bra029465" 1491
"29378" "Bra029466" 417
"29379" "Bra029467" 1884
"29380" "Bra029468" 441
"29381" "Bra029469" 915
"29382" "Bra029470" 1908
"29383" "Bra029471" 2442
"29384" "Bra029472" 663
"29385" "Bra029473" 1410
"29386" "Bra029474" 1197
"29387" "Bra029475" 2589
"29388" "Bra029476" 768
"29389" "Bra029477" 1641
"29390" "Bra029478" 1296
"29391" "Bra029479" 984
"29392" "Bra029480" 582
"29393" "Bra029481" 957
"29394" "Bra029482" 1707
"29395" "Bra029483" 348
"29396" "Bra029484" 465
"29397" "Bra029485" 1758
"29398" "Bra029486" 537
"29399" "Bra029487" 912
"29400" "Bra029488" 525
"29401" "Bra029489" 486
"29402" "Bra029490" 2688
"29403" "Bra029491" 1479
"29404" "Bra029492" 1524
"29405" "Bra029493" 399
"29406" "Bra029494" 357
"29407" "Bra029495" 1950
"29408" "Bra029496" 1914
"29409" "Bra029497" 354
"29410" "Bra029498" 363
"29411" "Bra029499" 1968
"29412" "Bra029500" 1965
"29413" "Bra029501" 804
"29414" "Bra029502" 1059
"29415" "Bra029503" 519
"29416" "Bra029504" 306
"29417" "Bra029505" 1374
"29418" "Bra029506" 510
"29419" "Bra029507" 1191
"29420" "Bra029508" 1593
"29421" "Bra029509" 363
"29422" "Bra029510" 450
"29423" "Bra029511" 1128
"29424" "Bra029512" 1038
"29425" "Bra029513" 1446
"29426" "Bra029514" 360
"29427" "Bra029515" 1443
"29428" "Bra029516" 1659
"29429" "Bra029517" 447
"29430" "Bra029518" 2283
"29431" "Bra029519" 2460
"29432" "Bra029520" 735
"29433" "Bra029521" 993
"29434" "Bra029522" 633
"29435" "Bra029523" 1068
"29436" "Bra029524" 1086
"29437" "Bra029525" 864
"29438" "Bra029526" 2319
"29439" "Bra029527" 2238
"29440" "Bra029528" 336
"29441" "Bra029529" 2211
"29442" "Bra029530" 3834
"29443" "Bra029531" 1005
"29444" "Bra029532" 1020
"29445" "Bra029533" 363
"29446" "Bra029534" 3105
"29447" "Bra029535" 1137
"29448" "Bra029536" 1143
"29449" "Bra029537" 1515
"29450" "Bra029538" 1635
"29451" "Bra029539" 2067
"29452" "Bra029540" 195
"29453" "Bra029541" 5307
"29454" "Bra029542" 282
"29455" "Bra029543" 2052
"29456" "Bra029544" 2019
"29457" "Bra029545" 888
"29458" "Bra029546" 630
"29459" "Bra029547" 480
"29460" "Bra029548" 513
"29461" "Bra029549" 1740
"29462" "Bra029550" 846
"29463" "Bra029551" 246
"29464" "Bra029552" 1167
"29465" "Bra029553" 1005
"29466" "Bra029554" 969
"29467" "Bra029555" 1257
"29468" "Bra029556" 1257
"29469" "Bra029557" 1257
"29470" "Bra029558" 1257
"29471" "Bra029559" 1188
"29472" "Bra029560" 1605
"29473" "Bra029561" 1629
"29474" "Bra029562" 861
"29475" "Bra029563" 681
"29476" "Bra029564" 2385
"29477" "Bra029565" 1848
"29478" "Bra029566" 894
"29479" "Bra029567" 696
"29480" "Bra029568" 621
"29481" "Bra029570" 462
"29482" "Bra029571" 1101
"29483" "Bra029572" 831
"29484" "Bra029573" 1407
"29485" "Bra029574" 1137
"29486" "Bra029575" 762
"29487" "Bra029576" 1461
"29488" "Bra029577" 3261
"29489" "Bra029578" 795
"29490" "Bra029579" 408
"29491" "Bra029580" 822
"29492" "Bra029581" 1083
"29493" "Bra029582" 969
"29494" "Bra029583" 1959
"29495" "Bra029584" 1848
"29496" "Bra029585" 6627
"29497" "Bra029586" 1704
"29498" "Bra029587" 1665
"29499" "Bra029588" 1545
"29500" "Bra029589" 1491
"29501" "Bra029590" 705
"29502" "Bra029591" 537
"29503" "Bra029592" 348
"29504" "Bra029593" 2274
"29505" "Bra029594" 2298
"29506" "Bra029595" 711
"29507" "Bra029596" 1782
"29508" "Bra029597" 2835
"29509" "Bra029598" 741
"29510" "Bra029599" 2592
"29511" "Bra029600" 186
"29512" "Bra029601" 429
"29513" "Bra029602" 492
"29514" "Bra029603" 336
"29515" "Bra029604" 204
"29516" "Bra029605" 585
"29517" "Bra029606" 2463
"29518" "Bra029607" 1710
"29519" "Bra029608" 2178
"29520" "Bra029609" 1074
"29521" "Bra029610" 378
"29522" "Bra029611" 1596
"29523" "Bra029612" 864
"29524" "Bra029613" 2235
"29525" "Bra029614" 1218
"29526" "Bra029615" 1860
"29527" "Bra029616" 255
"29528" "Bra029617" 1785
"29529" "Bra029618" 3579
"29530" "Bra029619" 264
"29531" "Bra029620" 471
"29532" "Bra029621" 825
"29533" "Bra029622" 3030
"29534" "Bra029623" 645
"29535" "Bra029624" 1623
"29536" "Bra029625" 1914
"29537" "Bra029626" 603
"29538" "Bra029627" 1113
"29539" "Bra029628" 5742
"29540" "Bra029629" 612
"29541" "Bra029630" 1812
"29542" "Bra029631" 1131
"29543" "Bra029632" 1641
"29544" "Bra029633" 1113
"29545" "Bra029634" 1365
"29546" "Bra029635" 744
"29547" "Bra029636" 711
"29548" "Bra029637" 2283
"29549" "Bra029638" 1107
"29550" "Bra029639" 1383
"29551" "Bra029640" 1335
"29552" "Bra029641" 903
"29553" "Bra029642" 1389
"29554" "Bra029643" 717
"29555" "Bra029644" 1347
"29556" "Bra029645" 3585
"29557" "Bra029646" 3015
"29558" "Bra029647" 1905
"29559" "Bra029648" 348
"29560" "Bra029649" 276
"29561" "Bra029650" 483
"29562" "Bra029651" 465
"29563" "Bra029652" 534
"29564" "Bra029653" 672
"29565" "Bra029654" 2058
"29566" "Bra029655" 912
"29567" "Bra029656" 1188
"29568" "Bra029657" 870
"29569" "Bra029658" 780
"29570" "Bra029659" 249
"29571" "Bra029660" 1110
"29572" "Bra029661" 432
"29573" "Bra029662" 357
"29574" "Bra029663" 492
"29575" "Bra029664" 3243
"29576" "Bra029665" 1140
"29577" "Bra029666" 1161
"29578" "Bra029667" 2481
"29579" "Bra029668" 627
"29580" "Bra029669" 1338
"29581" "Bra029670" 2103
"29582" "Bra029671" 366
"29583" "Bra029672" 1377
"29584" "Bra029673" 1650
"29585" "Bra029674" 882
"29586" "Bra029675" 378
"29587" "Bra029676" 768
"29588" "Bra029677" 2181
"29589" "Bra029678" 1095
"29590" "Bra029679" 1449
"29591" "Bra029680" 699
"29592" "Bra029681" 1506
"29593" "Bra029682" 1431
"29594" "Bra029683" 1512
"29595" "Bra029684" 747
"29596" "Bra029685" 1173
"29597" "Bra029686" 1359
"29598" "Bra029687" 222
"29599" "Bra029688" 1221
"29600" "Bra029689" 915
"29601" "Bra029690" 1221
"29602" "Bra029691" 1380
"29603" "Bra029692" 432
"29604" "Bra029693" 1098
"29605" "Bra029694" 1611
"29606" "Bra029695" 609
"29607" "Bra029696" 1002
"29608" "Bra029697" 1695
"29609" "Bra029698" 4440
"29610" "Bra029699" 1455
"29611" "Bra029700" 1683
"29612" "Bra029701" 933
"29613" "Bra029702" 198
"29614" "Bra029703" 846
"29615" "Bra029704" 966
"29616" "Bra029705" 492
"29617" "Bra029706" 1839
"29618" "Bra029707" 219
"29619" "Bra029708" 1701
"29620" "Bra029710" 774
"29621" "Bra029711" 933
"29622" "Bra029712" 1359
